Name,Brand,Price,Old_price,Discount,Category,Model,Gender,Color,Material,Savings,Brand_Price_Diff,Price_bucket,Is_Premium_Brand
Kinetix Bts Set Dino Bpck 4Pr,Kinetix,7990.0,12990.0,38.0,Kinetix рюкзак,BTS SET DINO BPCK 4PR,Мальчик,Разноцветный,Текстиль,5000.0,-5000.0,Budget,0
Polaris Otto42505 4Pr  008,Polaris,3990.0,5990.0,33.0,Polaris Спортивные Материалы,OTTO.42505 4PR,Девочка,Синий,Синтетика,2000.0,-4000.0,Budget,0
Polaris Otto42535 4Pr  008,Polaris,3990.0,5990.0,33.0,Polaris Спортивные Материалы,OTTO.42535 4PR,Мальчик,Синий,Синтетика,2000.0,-4000.0,Budget,0
Polaris Int1124K002 4Pr,Polaris,13990.0,18990.0,26.0,Polaris повседневная обувь,INT1124K002 4PR,Мужчины,Черный,кожа,5000.0,6000.0,Budget,0
Kinetix Int1124K099 4Pr,Kinetix,9990.0,18990.0,47.0,Kinetix кроссовки,INT1124K099 4PR,Мужчины,Черный,кожа,9000.0,-3000.0,Budget,0
Us Polo Assn Bloze 4Pr,U.S. Polo Assn.,19990.0,29990.0,33.0,U.S. Polo Assn. ботинки,BLOZE 4PR,Женщины,Черный,кожа,10000.0,0.0,Mid-range,0
Reebok Club C Double Revenge,Reebok,24990.0,44990.0,44.0,Reebok кроссовки,CLUB C DOUBLE REVENGE,Женщины,Серый,кожа/Кожа,20000.0,-600.0,Mid-range,1
adidas 3S C Spw Crw 3P,adidas,7191.0,8990.0,20.0,adidas носки,3S C SPW CRW 3P,Унисекс,Белый,Другие,1799.0,-24799.0,Budget,0
Lumberjack Ml Blap 2Li 32Ptk 4Fx,Lumberjack,1390.0,1790.0,22.0,Lumberjack носки,ML BLAP 2LI 32PTK 4FX,Мужчины,Бежевый,Текстиль,400.0,-12600.0,Budget,0
Reebok Classic Leather,Reebok,24990.0,44990.0,44.0,Reebok кроссовки,CLASSIC LEATHER,Женщины,Белый,кожа/Кожа,20000.0,-600.0,Mid-range,1
Butigo Int1224K051 4Pr,Butigo,7990.0,16990.0,53.0,Butigo повседневная обувь,INT1224K051 4PR,Женщины,Черный,кожа,9000.0,-6000.0,Budget,0
Butigo Int1224K051 4Pr,Butigo,14990.0,16990.0,12.0,Butigo повседневная обувь,INT1224K051 4PR,Женщины,Коричневый,кожа,2000.0,1000.0,Budget,0
Butigo Int1222K155 4Pr,Butigo,11990.0,24990.0,52.0,Butigo повседневная обувь,INT1222K155 4PR,Женщины,Черный,кожа,13000.0,-2000.0,Budget,0
Reebok Nano X4 Adventure,Reebok,59990.0,62990.0,0.0,Reebok обувь для бега,NANO X4 ADVENTURE,Унисекс,Бежевый,Текстиль,3000.0,34400.0,Luxury,1
Reebok Floatzig X1  008,Reebok,59990.0,69990.0,14.0,Reebok обувь для бега,FLOATZIG X1,Унисекс,Синий,Текстиль,10000.0,34400.0,Luxury,1
Reebok Floatride Energy 6,Reebok,39990.0,52990.0,25.0,Reebok обувь для бега,FLOATRIDE ENERGY 6,Женщины,Черный,Текстиль,13000.0,14400.0,Premium,1
Lumberjack MSn75 Bsc C Neck Sw 4Pr,Lumberjack,7990.0,9990.0,20.0,Lumberjack свитшот,M-SN75 BSC C NECK SW 4PR,Мужчины,Бежевый,Полиамид,2000.0,-6000.0,Budget,0
Frozen Selsp4Pr  008,Frozen,4990.0,7990.0,38.0,Frozen тапочки,SELS.P4PR,Девочка,Фиолетовый,Текстиль,3000.0,0.0,Budget,0
adidas Breaknet 20,adidas,29990.0,36990.0,19.0,adidas кроссовки,BREAKNET 2.0,Мужчины,Белый,кожа,7000.0,-2000.0,Mid-range,0
Lumberjack Ml Franky 18Ba108 4Pr,Lumberjack,19990.0,24990.0,20.0,Lumberjack свитшот,ML FRANKY 18BA-108 4PR,Мужчины,Бежевый,Полиамид,5000.0,6000.0,Mid-range,0
I Cool Ventoso 3Pr,I Cool,5990.0,8990.0,33.0,I Cool обувь для бега,VENTOSO 3PR,Мальчик,Черный,кожа,3000.0,-3000.0,Budget,0
Polaris Jakar 3Lu PtkM 4Pr  013   3,Polaris,1790.0,2290.0,22.0,Polaris носки,JAKAR 3LU PTK-M 4PR,Мужчины,Серый,Текстиль,500.0,-6200.0,Budget,0
Puma Carina 20 Jr,Puma,19990.0,28990.0,31.0,Puma кроссовки,Carina 2.0 Jr,Унисекс,Белый,кожа,9000.0,-10000.0,Mid-range,1
Kinetix Shade Pu 4Pr,Kinetix,13990.0,18990.0,26.0,Kinetix обувь для бега,SHADE PU 4PR,Мальчик,Черный,кожа,5000.0,1000.0,Budget,0
adidas Terrex Ax2R K  008,adidas,39990.0,44990.0,11.0,adidas обувь,TERREX AX2R K,Унисекс,Синий,Текстиль,5000.0,8000.0,Premium,0
adidas Tracefinder W,adidas,34990.0,39990.0,13.0,adidas обувь для бега,TRACEFINDER W,Женщины,Черный,кожа/Текстиль,5000.0,3000.0,Premium,0
Proshot Lake Pu 4Pr,PROSHOT,10990.0,13990.0,21.0,PROSHOT обувь для бега,LAKE PU 4PR,Унисекс,Черный,кожа,3000.0,-2000.0,Budget,0
Polaris Duelp4Pr,Polaris,5990.0,7990.0,25.0,Polaris тапочки,DUEL.P4PR,Мальчик,Синий,Текстиль,2000.0,-2000.0,Budget,0
Polaris Stanp4Pr  008,Polaris,3990.0,5990.0,33.0,Polaris тапочки,STAN.P4PR,Девочка,Фиолетовый,Текстиль,2000.0,-4000.0,Budget,0
adidas Alphaedge,adidas,24990.0,39990.0,38.0,adidas обувь для бега,ALPHAEDGE +,Мужчины,Белый,Текстиль,15000.0,-7000.0,Mid-range,0
adidas Breaknet 20,adidas,24990.0,35990.0,31.0,adidas кроссовки,BREAKNET 2.0,Женщины,Белый,кожа,11000.0,-7000.0,Mid-range,0
adidas Duramo Sl M,adidas,29990.0,36990.0,19.0,adidas обувь для бега,DURAMO SL M,Мужчины,Черный,Текстиль,7000.0,-2000.0,Mid-range,0
adidas Runfalcon 30,adidas,29990.0,36990.0,19.0,adidas обувь для бега,RUNFALCON 3.0,Мужчины,Желтый,Текстиль,7000.0,-2000.0,Mid-range,0
adidas Urban Court,adidas,26990.0,34990.0,23.0,adidas кроссовки,URBAN COURT,Мужчины,Белый,кожа,8000.0,-5000.0,Mid-range,0
adidas Adilette Comfort,adidas,17990.0,29990.0,40.0,adidas сандалии,ADILETTE COMFORT,Мужчины,Черный,кожа,12000.0,-14000.0,Mid-range,0
adidas Vl Court 30,adidas,37990.0,44990.0,16.0,adidas кроссовки,VL COURT 3.0,Мужчины,Белый,кожа,7000.0,6000.0,Premium,0
adidas Advantage Base,adidas,24990.0,36990.0,32.0,adidas кроссовки,ADVANTAGE BASE,Мужчины,Белый,кожа,12000.0,-7000.0,Mid-range,0
adidas Hoops 30,adidas,24990.0,39990.0,38.0,adidas кроссовки,HOOPS 3.0,Мужчины,Белый,кожа,15000.0,-7000.0,Mid-range,0
Lumberjack Ck26 Maya 3Lu Kisa Soket,Lumberjack,1590.0,2490.0,36.0,Lumberjack носки,CK26 MAYA 3LU KISA SOKET,Женщины,Зеленый,Текстиль,900.0,-12400.0,Budget,0
adidas Galaxy 6 M,adidas,29990.0,36990.0,19.0,adidas обувь для бега,GALAXY 6 M,Мужчины,Зеленый,Текстиль,7000.0,-2000.0,Mid-range,0
Lumberjack Wl Vanillayd 16Md1059 4Pr,Lumberjack,14490.0,15990.0,0.0,Lumberjack свитшот,WL VANILLAYD 16MD1059 4PR,Женщины,Бежевый,Полиамид,1500.0,500.0,Budget,0
Puma Studio Foundations Tee,Puma,11990.0,15990.0,25.0,Puma футболка,STUDIO FOUNDATIONS TEE,Женщины,Бежевый,Текстиль,4000.0,-18000.0,Budget,1
adidas Run It Tee,adidas,17490.0,24990.0,30.0,adidas футболка,RUN IT TEE,Женщины,Черный,Текстиль,7500.0,-14500.0,Mid-range,0
adidas Galaxy 6 M,adidas,29990.0,36990.0,19.0,adidas обувь для бега,GALAXY 6 M,Мужчины,Белый,Текстиль,7000.0,-2000.0,Mid-range,0
adidas Tracefinder,adidas,27990.0,39990.0,30.0,adidas обувь для бега,TRACEFINDER,Мужчины,Черный,кожа/Текстиль,12000.0,-4000.0,Mid-range,0
adidas Tracefinder  008,adidas,24990.0,39990.0,38.0,adidas обувь для бега,TRACEFINDER,Мужчины,Синий,кожа/Текстиль,15000.0,-7000.0,Mid-range,0
adidas Response,adidas,24990.0,36990.0,32.0,adidas обувь для бега,RESPONSE,Мужчины,Зеленый,Текстиль,12000.0,-7000.0,Mid-range,0
Kinetix Mb Sn290 16Bts103 4Pr,Kinetix,5990.0,7990.0,25.0,Kinetix свитшот,MB SN290 16BTS103 4PR,Мужчины,Синий,Полиамид,2000.0,-7000.0,Budget,0
Lumberjack Wl PinaYd 17Ss1010 4Pr,Lumberjack,14990.0,18990.0,21.0,Lumberjack свитшот,WL PINA-YD 17SS1010 4PR,Женщины,Бежевый,Полиамид,4000.0,1000.0,Budget,0
adidas M Stanfrd O Pt      Legin  014,adidas,24990.0,34990.0,29.0,adidas Кальсоны,M STANFRD O PT      LEGIN,Мужчины,Синий,Текстиль,10000.0,-7000.0,Mid-range,0
Lumberjack MCt107 Basic Jogger 4Pr  002,Lumberjack,8990.0,9990.0,10.0,Lumberjack Кальсоны,M-CT107 BASIC JOGGER 4PR,Мужчины,Серый,Полиамид,1000.0,-5000.0,Budget,0
Lumberjack Ml Mike 22Urb89 4Pr  012,Lumberjack,15490.0,15990.0,0.0,Lumberjack спортивный костюм,ML MIKE 22URB89 4PR,Мужчины,Серый,Полиамид,500.0,1500.0,Mid-range,0
Lumberjack Ml Connell 17Urb1008 4Pr  008,Lumberjack,13990.0,15990.0,13.0,Lumberjack свитшот,ML CONNELL 17URB1008 4PR,Мужчины,Зеленый,Полиамид,2000.0,0.0,Budget,0
Lumberjack Wl GloryYd 16Ss121 4Pr  005,Lumberjack,14990.0,15990.0,0.0,Lumberjack свитшот,WL GLORY-YD 16SS121 4PR,Женщины,Синий,Полиамид,1000.0,1000.0,Budget,0
Kinetix Mb Sn338 15Bts101 4Pr,Kinetix,7490.0,7990.0,0.0,Kinetix футболка,MB SN338 15BTS101 4PR,Мужчины,Белый,Полиамид,500.0,-5500.0,Budget,0
Kinetix Ml Balint 17Bts106 4Pr,Kinetix,7990.0,9990.0,20.0,Kinetix свитшот,ML BALINT 17BTS106 4PR,Мужчины,Синий,Полиамид,2000.0,-5000.0,Budget,0
Lumberjack Wl GraceYd 16Ss129 4Pr,Lumberjack,15490.0,15990.0,0.0,Lumberjack свитшот,WL GRACE-YD 16SS129 4PR,Женщины,Синий,Полиамид,500.0,1500.0,Mid-range,0
Lumberjack Wl GraceYd 16Ss129 4Pr  005,Lumberjack,15490.0,15990.0,0.0,Lumberjack свитшот,WL GRACE-YD 16SS129 4PR,Женщины,Синий,Полиамид,500.0,1500.0,Mid-range,0
Lumberjack Ml Alvin 17Id1000 4Pr,Lumberjack,14990.0,15990.0,0.0,Lumberjack свитшот,ML ALVIN 17ID1000 4PR,Мужчины,Синий,Полиамид,1000.0,1000.0,Budget,0
Lumberjack Ml Renato 16Itl1026 4Pr,Lumberjack,15490.0,15990.0,0.0,Lumberjack свитшот,ML RENATO 16ITL1026 4PR,Мужчины,Белый,Полиамид,500.0,1500.0,Mid-range,0
Lumberjack Ml Renato 16Itl1026 4Pr,Lumberjack,15490.0,15990.0,0.0,Lumberjack свитшот,ML RENATO 16ITL1026 4PR,Мужчины,Черный,Полиамид,500.0,1500.0,Mid-range,0
Lumberjack MSn72 Basic Fz Hod 4Pr  002,Lumberjack,10490.0,12990.0,19.0,Lumberjack свитшот,M-SN72 BASIC FZ HOD 4PR,Мужчины,Серый,Полиамид,2500.0,-3500.0,Budget,0
Lumberjack Wb AnnaYd 16 4Pr,Lumberjack,7990.0,9990.0,20.0,Lumberjack свитшот,WB ANNA-YD 16 4PR,Женщины,Черный,Полиамид,2000.0,-6000.0,Budget,0
Reebok Running Graphic Sw Tank  021,Reebok,3990.0,12990.0,69.0,Reebok футболка,RUNNING GRAPHIC SW TANK,Женщины,Зеленый,Полиэстер,9000.0,-21600.0,Budget,1
Kinetix Luter 4Pr,Kinetix,15990.0,29990.0,47.0,Kinetix кроссовки,LUTER 4PR,Мужчины,Черный,кожа,14000.0,3000.0,Mid-range,0
Kinetix Beck Ag 4Pr,Kinetix,9990.0,17990.0,44.0,Kinetix обувь,BECK AG 4PR,Мальчик,Черный,кожа,8000.0,-3000.0,Budget,0
Us Polo Assn Sagan Hi 4Pr,U.S. Polo Assn.,19990.0,29990.0,33.0,U.S. Polo Assn. обувь,SAGAN HI 4PR,Мужчины,Синий,кожа,10000.0,0.0,Mid-range,0
Puma Puma Smash 30 Buck,Puma,39990.0,42990.0,0.0,Puma кроссовки,Puma Smash 3.0 Buck,Мужчины,Серый,кожа,3000.0,10000.0,Premium,1
Puma Hypnotic,Puma,39990.0,42990.0,0.0,Puma обувь для бега,Hypnotic,Мужчины,Белый,Текстиль,3000.0,10000.0,Premium,1
Lumberjack Wl AnnabelYd 22Ck936 4Pr,Lumberjack,13990.0,17990.0,22.0,Lumberjack спортивный костюм,WL ANNABEL-YD 22CK936 4PR,Женщины,Синий,Полиамид,4000.0,0.0,Budget,0
Polaris Basic New 3 Lu SktM 4Pr    3,Polaris,1990.0,2490.0,20.0,Polaris носки,BASIC NEW 3 LU SKT-M 4PR,Мужчины,Черный,Текстиль,500.0,-6000.0,Budget,0
Lumberjack Bts Ljk 4Pr,Lumberjack,7990.0,12990.0,38.0,Lumberjack рюкзак,BTS LJK 4PR,Мужчины,Черный,Текстиль,5000.0,-6000.0,Budget,0
adidas Tensaur Run 20 K,adidas,19990.0,29990.0,33.0,adidas кроссовки,TENSAUR RUN 2.0 K,Унисекс,Белый,Текстиль,10000.0,-12000.0,Mid-range,0
Kinetix Ge Arao 4Fx,Kinetix,1890.0,2990.0,37.0,Kinetix ремень,GE ARAO -4FX,Мужчины,Синий,кожа,1100.0,-11100.0,Budget,0
Us Polo Assn Uspa Altigen 4Fx,U.S. Polo Assn.,4990.0,7490.0,33.0,U.S. Polo Assn. ремень,USPA ALTIGEN -4FX,Мужчины,Черный,кожа,2500.0,-15000.0,Budget,0
Us Polo Assn Uspa Dnr Toka 4Fx,U.S. Polo Assn.,4790.0,7490.0,36.0,U.S. Polo Assn. ремень,USPA DNR TOKA -4FX,Мужчины,Черный,кожа,2700.0,-15200.0,Budget,0
Us Polo Assn Uspa Kalip Toka 4Fx,U.S. Polo Assn.,4990.0,7490.0,33.0,U.S. Polo Assn. ремень,USPA KALIP TOKA -4FX,Мужчины,Черный,кожа,2500.0,-15000.0,Budget,0
Polaris Bts Speed Racer Mtr 4Pr,Polaris,1990.0,2990.0,33.0,Polaris Спортивные Материалы,BTS SPEED RACER MTR 4PR,Мальчик,Красный,Синтетика,1000.0,-6000.0,Budget,0
Puma St Runner V3 L Puma White,Puma,34990.0,42990.0,19.0,Puma кроссовки,ST Runner v3 L Puma White,Мужчины,Белый,кожа,8000.0,5000.0,Premium,1
Lumberjack Wl Peanuts 17Gfl54 2Pr,Lumberjack,15990.0,19990.0,20.0,Lumberjack свитшот,WL PEANUTS 17GFL54 2PR,Женщины,Бежевый,Текстиль,4000.0,2000.0,Mid-range,0
Lumberjack DarrenB 3Lu Babet 2Fx,Lumberjack,1390.0,2490.0,44.0,Lumberjack носки,DARREN-B 3LU BABET 2FX,Мужчины,Черный,Текстиль,1100.0,-12600.0,Budget,0
Us Polo Assn Park 3Pr,U.S. Polo Assn.,13990.0,24990.0,44.0,U.S. Polo Assn. кроссовки,PARK 3PR,Мужчины,Черный,Текстиль,11000.0,-6000.0,Budget,0
Lumberjack Ml Starvest 4Ow1001  023,Lumberjack,7990.0,12990.0,38.0,Lumberjack Верхняя Одежда,ML STARVEST 4OW1001,Мужчины,Синий,Полиэстер,5000.0,-6000.0,Budget,0
Lumberjack Ml Starvest 4Ow1001,Lumberjack,7990.0,12990.0,38.0,Lumberjack Верхняя Одежда,ML STARVEST 4OW1001,Мужчины,Серый,Полиэстер,5000.0,-6000.0,Budget,0
adidas Hoops 30,adidas,39990.0,45590.0,12.0,adidas Баскетбольная Обувь,HOOPS 3.0,Женщины,Белый,кожа,5600.0,8000.0,Premium,0
Lumberjack MSn21 Perry Down Jacket,Lumberjack,23990.0,39990.0,40.0,Lumberjack Верхняя Одежда,M-SN21 PERRY DOWN JACKET,Мужчины,Красный,Текстиль,16000.0,10000.0,Mid-range,0
Lumberjack WSd900 May Full Zip Pola,Lumberjack,3990.0,12990.0,69.0,Lumberjack свитшот,W-SD900 MAY FULL ZIP POLA,Женщины,Серый,Текстиль,9000.0,-10000.0,Budget,0
Lumberjack WSd900 May Full Zip Pola,Lumberjack,8990.0,12990.0,31.0,Lumberjack свитшот,W-SD900 MAY FULL ZIP POLA,Женщины,Синий,Текстиль,4000.0,-5000.0,Budget,0
Lumberjack Purl BereW 2Pr,Lumberjack,2490.0,3990.0,38.0,Lumberjack шляпа,PURL BERE-W 2PR,Женщины,Розовый,Текстиль,1500.0,-11500.0,Budget,0
Kinetix Evans 3Pr,Kinetix,19990.0,21990.0,0.0,Kinetix ботинки,EVANS 3PR,Мужчины,Черный,кожа,2000.0,7000.0,Mid-range,0
Kinetix Ge Arao 4Fx,Kinetix,1890.0,2990.0,37.0,Kinetix ремень,GE ARAO -4FX,Мужчины,Коричневый,кожа,1100.0,-11100.0,Budget,0
Lumberjack Ml Kanya 22Elg4001 4Fx,Lumberjack,12990.0,19990.0,35.0,Lumberjack спортивный костюм,ML KANYA 22ELG4001 4FX,Мужчины,Синий,Полиэстер,7000.0,-1000.0,Budget,0
Puma Puma Up,Puma,19990.0,27990.0,29.0,Puma кроссовки,PUMA UP,Женщины,Белый,кожа,8000.0,-10000.0,Mid-range,1
Lumberjack Ferow 4Fx,Lumberjack,19990.0,29990.0,33.0,Lumberjack обувь для бега,FEROW 4FX,Мужчины,Черный,Текстиль,10000.0,6000.0,Mid-range,0
Lumberjack Ml Starvest 4Ow1001,Lumberjack,7990.0,12990.0,38.0,Lumberjack Верхняя Одежда,ML STARVEST 4OW1001,Мужчины,Красный,Полиэстер,5000.0,-6000.0,Budget,0
adidas M Sereno Pt,adidas,24990.0,37990.0,34.0,adidas спортивный костюм,M SERENO PT,Мужчины,Серый,Текстиль,13000.0,-7000.0,Mid-range,0
Butigo Gm Uclu Ince Koprulu 4Fx  004,Butigo,2990.0,3990.0,25.0,Butigo ремень,GM UCLU INCE KOPRULU -4FX,Женщины,Черный,кожа,1000.0,-11000.0,Budget,0
adidas Duramo 10 GrefivCougrnF,adidas,34990.0,41990.0,17.0,adidas обувь для бега,DURAMO 10 GREFIV/COUGRN/F,Мужчины,Серый,Текстиль,7000.0,3000.0,Premium,0
adidas Tights 11,adidas,22590.0,24990.0,10.0,adidas одежда,TIGHTS (1/1),Женщины,Черный,Текстиль,2400.0,-9400.0,Mid-range,0
adidas Adilette Shower,adidas,14990.0,18990.0,21.0,adidas сандалии,ADILETTE SHOWER,Женщины,Белый,кожа,4000.0,-17000.0,Budget,0
adidas Adilette Shower,adidas,14990.0,18990.0,21.0,adidas сандалии,ADILETTE SHOWER,Женщины,Розовый,кожа,4000.0,-17000.0,Budget,0
adidas Tensaur Sport 20 Cf K,adidas,19990.0,28590.0,30.0,adidas кроссовки,Tensaur Sport 2.0 CF K,Унисекс Дети,Белый,кожа,8600.0,-12000.0,Mid-range,0
adidas Adilette Comfort,adidas,21490.0,34990.0,39.0,adidas тапочки,ADILETTE COMFORT,Женщины,Серый,кожа,13500.0,-10500.0,Mid-range,0
adidas T Spw Low 3P,adidas,5490.0,6990.0,21.0,adidas носки,T SPW LOW 3P,Унисекс,Черный,Текстиль,1500.0,-26500.0,Budget,0
adidas Streetcheck,adidas,29990.0,49990.0,40.0,adidas кроссовки,STREETCHECK,Мужчины,Белый,Кожа,20000.0,-2000.0,Mid-range,0
Us Polo Assn Dance Wmn Glb 4Fx,U.S. Polo Assn.,19990.0,29990.0,33.0,U.S. Polo Assn. кроссовки,DANCE WMN GLB 4FX,Женщины,Белый,кожа,10000.0,0.0,Mid-range,0
adidas Advantage Base,adidas,22990.0,33990.0,32.0,adidas кроссовки,ADVANTAGE BASE,Женщины,Белый,кожа,11000.0,-9000.0,Mid-range,0
Lumberjack Ml Star 1Ow1000 4Fx  012,Lumberjack,9990.0,19990.0,50.0,Lumberjack Верхняя Одежда,ML STAR 1OW1000 4FX,Мужчины,Серый,Полиэстер,10000.0,-4000.0,Budget,0
adidas Alphaedge,adidas,34990.0,39990.0,13.0,adidas обувь для бега,ALPHAEDGE +,Мужчины,Черный,Текстиль,5000.0,3000.0,Premium,0
adidas Breaknet 20,adidas,24990.0,44990.0,44.0,adidas кроссовки,BREAKNET 2.0,Мужчины,Белый,кожа,20000.0,-7000.0,Mid-range,0
adidas M 3S Ft Tc Pt,adidas,24990.0,32990.0,24.0,adidas спортивный костюм,M 3S FT TC PT,Мужчины,Черный,Текстиль,8000.0,-7000.0,Mid-range,0
adidas T Spw Ank 3P        Black     3,adidas,5990.0,6990.0,14.0,adidas,T SPW ANK 3P        BLACK,Унисекс,Черный,Текстиль,1000.0,-26000.0,Budget,0
adidas Ozelle,adidas,29990.0,44990.0,33.0,adidas обувь для бега,OZELLE,Мужчины,Серый,Текстиль,15000.0,-2000.0,Mid-range,0
adidas Courtblock,adidas,24990.0,36990.0,32.0,adidas кроссовки,COURTBLOCK,Женщины,Белый,кожа,12000.0,-7000.0,Mid-range,0
adidas Response,adidas,24990.0,36990.0,32.0,adidas обувь для бега,RESPONSE,Мужчины,Черный,Текстиль,12000.0,-7000.0,Mid-range,0
adidas Grand Court Base 2,adidas,24990.0,36990.0,32.0,adidas кроссовки,GRAND COURT BASE 2,Мужчины,Белый,кожа,12000.0,-7000.0,Mid-range,0
adidas Ozelle,adidas,34990.0,44990.0,22.0,adidas обувь для бега,OZELLE,Женщины,Розовый,Текстиль,10000.0,3000.0,Premium,0
Proshot Nova W 4Pr,PROSHOT,13990.0,15990.0,13.0,PROSHOT обувь для бега,NOVA W 4PR,Женщины,Черный,Текстиль,2000.0,1000.0,Budget,0
Travel Soft Vsco Yastik England 4Fx  011,Travel Soft,4790.0,5990.0,20.0,Travel Soft аксессуары,VSCO YASTIK ENGLAND 4FX,Унисекс,Синий,Текстиль,1200.0,-8200.0,Budget,0
Lumberjack Ct862 Mandy 2Fx,Lumberjack,3490.0,4990.0,30.0,Lumberjack рюкзак,CT862 MANDY 2FX,Мужчины,Черный,Текстиль,1500.0,-10500.0,Budget,0
Lumberjack Ct862 Mandy 2Fx  008,Lumberjack,3490.0,4990.0,30.0,Lumberjack рюкзак,CT862 MANDY 2FX,Мужчины,Синий,Текстиль,1500.0,-10500.0,Budget,0
Polaris Line Bmb 3 Lu PtkW 4Fx    3,Polaris,1390.0,1790.0,22.0,Polaris носки,LINE BMB 3 LU PTK-W 4FX,Женщины,Черный,Текстиль,400.0,-6600.0,Budget,0
Lumberjack Wl Flirty 22Md1109 4Fx  021,Lumberjack,9990.0,19990.0,50.0,Lumberjack Кальсоны,WL FLIRTY 22MD1109 4FX,Женщины,Зеленый,Полиамид,10000.0,-4000.0,Budget,0
Reebok Lux Oversized Hoodie,Reebok,24990.0,32990.0,24.0,Reebok свитшот,LUX OVERSIZED HOODIE,Женщины,Черный,Хлопок,8000.0,-600.0,Mid-range,1
Polaris Basic 3 Lu PtkM 4Fx  002   3,Polaris,1290.0,1790.0,28.0,Polaris носки,BASIC 3 LU PTK-M 4FX,Мужчины,Синий,Текстиль,500.0,-6700.0,Budget,0
Reebok Strength Hoodie  004,Reebok,19990.0,32990.0,39.0,Reebok свитшот,STRENGTH HOODIE,Мужчины,Синий,Полиамид,13000.0,-5600.0,Mid-range,1
Lumberjack Mb Jace 3Lu 32Sn885 4Fx,Lumberjack,1790.0,2290.0,22.0,Lumberjack носки,MB JACE 3LU 32SN885 4FX,Мужчины,Черный,Текстиль,500.0,-12200.0,Budget,0
Polaris Policep4Pr,Polaris,4990.0,8990.0,44.0,Polaris тапочки,POLICE.P4PR,Мальчик,Синий,Текстиль,4000.0,-3000.0,Budget,0
